quad1,quad2,dist
T5,V5,18489.41635
S5,T9,18503.40348
G6,S5,18505.56559
A1,V2,18511.0359
R1,S2,18518.08549
A3,P5,18539.19896
J9,S2,18540.30225
A4,V1,18553.62373
R1,S1,18554.35632
T2,U3,18559.51013
J22,S2,18559.8183
I3,S6,18563.66311
R4,T2,18567.28703
S3,T11,18576.63501
J9,S1,18576.71851
AR3,V2,18581.5861
S4,T11,18593.67003
J22,S1,18596.51697
L2,S2,18596.95045
A2,P3,18601.48296
T4,U4,18603.61905
T6,V6,18613.78085
N6,T1,18624.92546
G2,S6,18627.6985
S6,T10,18631.46896
L2,S1,18636.40526
T4,V3,18695.54585
MG2,Y2,18705.27115
MG2,Y1,18705.87731
G4,S3,18709.609
G4,S4,18725.71907
AR2,V2,18728.90465
B2A,V5,18730.77532
N1,T5,18738.74242
A2,P4,18765.83859
T4,V4,18766.63121
S6,T8,18772.24841
N4,T5,18824.01772
MG6,Y2,18832.78976
MG6,Y1,18833.41624
P5,T6,18843.3888
S5,T11,18850.02323
P2,T6,18854.89003
T3,U4,18862.01449
AR5,V5,18868.23036
AR6,V5,18870.57136
B1,V5,18878.11092
AR1,V2,18928.63288
N6,T2,18930.26402
I4,S6,18934.56244
A5,V1,18944.38294
G4,S5,18960.76717
A4,Y1,18962.43422
A4,Y2,18969.9089
T1,U4,18993.86075
AR3,P5,18994.73669
A3,P2,18996.67786
T3,V2,19001.05504
T11,Y1,19005.00579
T11,Y2,19005.6065
AR4,V5,19018.61481
A3,P1,19022.45804
B2,V6,19033.77839
A2,V2,19058.53166
I5,S3,19069.19835
G3,S6,19073.22364
I5,S4,19082.99019
AR3,P1,19089.77348
P1,T5,19112.28199
AR2,P5,19118.7722
MG3,Y2,19120.67265
MG3,Y1,19120.92535
G6,S6,19125.5527
S6,T9,19133.9688
AR3,V3,19138.3696
N5,T4,19166.25895
A4,M5,19175.5335
A4,P5,19179.89541
T5,V6,19185.52292
A1,V3,19190.20976
A4,M6,19211.24638
G5,S3,19217.99254
AR2,P1,19221.27924
AR3,V4,19227.07934
G5,S4,19234.297
A3,P3,19242.31078
AR3,P2,19258.07056
N3,S3,19271.18585
I5,S5,19273.62738
N3,S4,19283.27976
A1,V4,19285.4912
AR2,V3,19287.17238
N3A,S3,19304.10746
N3A,S4,19316.23405
AR1,P5,19317.11701
T4,U5,19325.07068
T2,U4,19344.08453
T3,V3,19372.21327
AR2,V4,19375.98648
B2A,V6,19379.55116
AR2,P2,19386.07351
N3,S2,19408.064
AR1,P1,19421.61144
A3,P4,19422.84679
N3,S1,19435.70588
L1,S2,19438.66288
N3,S5,19443.74682
T3,V4,19444.84333
M5,MG1,19446.92453
T4,V5,19455.34582
N3A,S2,19464.38465
G5,S5,19473.43473
N3A,S5,19477.26888
L1,S1,19478.63197
N5,T3,19484.76128
AR1,V3,19486.25287
M6,MG1,19491.30858
N3A,S1,19492.08544
P5,T5,19496.22876
P2,T5,19501.34411
P3,T6,19501.533
PSG14,S2,19516.83245
B1,V6,19536.83936
S6,T11,19542.70093
A3,V2,19547.97452
AR5,V6,19550.36442
AR6,V6,19552.83724
PSG14,S1,19561.37962
AR1,V4,19575.01509
AR1,P2,19585.59729
I6,S3,19589.3084
G4,S6,19593.09901
T3,U5,19593.45752
PSG11,S2,19603.56491
I6,S4,19603.71889
K4,S2,19609.75596
PSG12,S2,19616.40907
PSG10,S2,19619.25655
A4,P2,19621.48738
A4,P1,19629.3941
PSG8,S2,19637.39282
PSG9,S2,19640.59015
I7,S3,19640.93091
PSG7,S2,19647.80183
PSG11,S1,19648.75544
I7,S4,19655.39372
K4,S1,19656.25286
PSG5,S2,19660.09551
PSG12,S1,19661.67587
PSG3,S2,19663.40173
PSG10,S1,19664.4164
PSG6,S2,19672.74617
PSG2,S2,19675.94423
T1,V2,19679.23201
PSG4,S2,19680.80875
A5,Y1,19681.53068
PSG8,S1,19682.44671
PSG9,S1,19685.75801
PSG1,S2,19685.91696
A5,Y2,19688.87528
N5,T1,19692.63277
PSG7,S1,19692.83181
AR4,V6,19697.39388
PSG5,S1,19704.9771
AR3,P3,19705.47545
PSG3,S1,19708.21067
PSG6,S1,19717.65191
K3,S2,19720.58576
PSG2,S1,19720.63949
PSG4,S1,19725.63202
A2,V3,19726.18627
PSG1,S1,19730.58504
T1,U5,19736.33469
A5,P5,19736.91313
N6,S2,19750.74535
M5,MG2,19755.24686
K3,S1,19765.70492
T2,V2,19773.7463
N6,S1,19776.63458
I5,S6,19783.57887
M6,MG2,19799.55121
PSG13,S2,19802.8495
I6,S5,19805.68072
N1,T4,19814.82981
A2,V4,19821.16626
AR2,P3,19829.82967
MG5,Y2,19840.52256
MG5,Y1,19841.66642
PSG13,S1,19847.83511
K2,S2,19852.17872
I7,S5,19858.32513
N3,S6,19871.32158
M5,MG6,19884.19942
A4,P3,19885.53699
I4,S2,19885.71591
MG4,Y2,19892.36128
MG4,Y1,19892.95587
K2,S1,19895.78977
J8,S3,19899.86098
N4,T4,19900.43651
N3A,S6,19906.36858
A5,M5,19909.02542
J8,S4,19912.65091
I4,S1,19919.4143
M6,MG6,19928.50631
I3,S2,19932.65669
N6,S3,19937.99154
A5,M6,19944.93608
N6,S4,19949.85547
AR3,V5,19950.73518
M5,T11,19951.4614
MG7,Y2,19952.3885
MG7,Y1,19953.52076
A1,V5,19967.25361
I3,S1,19968.07909
M6,T11,19995.40066
N5,T2,20015.5658
I2,S2,20023.93412
AR1,P3,20028.27465
P4,T6,20035.55589
A4,V2,20047.63885
I2,S1,20060.97093
AR3,P4,20062.21023
T1,V3,20074.44937
A4,P4,20081.23899
T2,U5,20082.93423
K1,S2,20085.11766
J8,S5,20085.29983
AR2,V5,20099.57249
N6,S5,20106.2787
G5,S6,20117.07266
N1,T3,20118.22721
K1,S1,20127.21798
I1,S2,20137.93009
T3,V5,20138.68969
M5,MG3,20140.25174
T4,V6,20146.35797
A5,P1,20148.42875
T1,V4,20149.35116
P3,T5,20152.38388
T2,V3,20153.61843
A5,P2,20160.3676
P1,T4,20169.2988
I1,S1,20176.61594
AR2,P4,20183.20784
M6,MG3,20184.47573
N4,T3,20205.29929
A3,V3,20206.06852
T2,V4,20227.04849
AR1,V5,20298.63675
A3,V4,20300.7159
N1,T1,20305.08284
N5,S2,20338.92075
I6,S6,20346.39266
N5,S1,20361.55458
AR1,P4,20380.47564
S3,T6,20380.7195
N4,T1,20393.86392
S4,T6,20398.0085
I7,S6,20401.67542
A5,P3,20445.00213
A5,V2,20451.18864
A2,V5,20511.84051
N6,S6,20522.42717
J8,S6,20545.70348
P2,T4,20566.05011
J8,S2,20567.8833
P5,T4,20569.21991
J8,S1,20596.97732
N4,S2,20615.3009
N4,S1,20635.96522
N1,T2,20636.02134
A1,V6,20644.72327
A5,P4,20657.96451
N1,S2,20659.9982
S5,T6,20665.27068
AR3,V6,20670.37873
N1,S1,20680.87783
P4,T5,20689.91925
A4,V3,20696.03666
S3,T5,20708.65564
N4,T2,20724.19795
S4,T5,20725.93012
P1,T3,20730.04233
J12,S3,20773.70513
J12,S4,20787.0104
A4,V4,20790.2849
AR3,Y1,20796.19395
AR3,Y2,20800.92172
J1,S3,20808.69397
AR2,V6,20819.11945
J1,S4,20821.99981
T3,V6,20834.1448
T1,V5,20850.29706
I5,S2,20854.29555
AR2,Y1,20867.25871
AR2,Y2,20872.07823
I5,S1,20887.86387
T2,V5,20923.42904
M5,MG5,20932.35647
M5,MG4,20939.18676
J12,S5,20968.78773
M6,MG5,20976.72477
M6,MG4,20983.4791
S5,T5,20994.03621
A3,V5,20997.53689
J1,S5,21003.78584
AR1,V6,21018.23201
AR1,Y1,21034.04313
AR1,Y2,21038.9343
M5,MG7,21043.10731
G1,S2,21081.46594
P5,T3,21086.12176
M6,MG7,21087.47424
A5,V3,21088.81242
P2,T3,21107.89034
N5,S3,21120.77659
G1,S1,21122.36386
N5,S4,21132.18941
S3,U1,21163.02562
S4,U1,21175.90459
A5,V4,21182.55702
A2,V6,21197.92645
P3,T4,21222.76974
P1,T1,21261.44643
N5,S5,21280.7362
S3,T4,21304.79939
S4,T4,21322.02484
AR3,M5,21331.4814
S5,U1,21350.06373
AR3,M6,21371.77093
S6,T6,21391.09411
AR2,M5,21392.22755
AR2,M6,21432.38766
P1,T2,21440.56512
J12,S6,21453.69122
J1,S6,21488.69689
A4,V5,21492.40365
AR1,M5,21550.63703
T1,V6,21551.91108
P5,T1,21555.8534
S2,T7,21567.1539
S2,U5,21584.14175
AR1,M6,21590.68742
S5,T4,21591.01586
S3,U2,21602.60501
S1,U5,21606.14755
S1,T7,21608.93502
P2,T1,21612.22675
S4,U2,21615.14164
T2,V6,21621.04369
N5,S6,21674.71991
A3,V6,21689.60618
S2,U1,21717.97403
S6,T5,21722.80429
S1,U1,21745.77996
P3,T3,21748.01557
N1,S3,21753.86897
N4,S3,21759.80049
P4,T4,21764.77218
N1,S4,21765.03619
P5,T2,21766.3958
S2,U2,21767.73922
N4,S4,21770.91041
S5,U2,21783.23005
S2,Y2,21791.6819
S1,U2,21793.77159
S1,Y2,21799.99153
J12,S2,21802.03503
S2,Y1,21805.24498
P2,T2,21805.4441
S1,Y1,21813.56565
S6,U1,21813.94853
G2,S2,21815.84374
J12,S1,21831.84064
J1,S2,21832.3817
G2,S1,21857.17281
J1,S1,21862.14806
S2,U4,21873.41801
A5,V5,21889.62927
S1,U4,21897.14035
N1,S5,21909.32089
N4,S5,21914.21132
I6,S2,21940.11313
I6,S1,21975.23076
I7,S2,22041.01601
I7,S1,22076.26557
S3,U3,22108.34809
S4,U3,22120.89667
S3,T3,22124.6596
S4,T3,22141.89053
A4,V6,22189.66952
S3,U4,22195.67398
S4,U4,22207.77724
S2,U3,22213.075
P3,T1,22228.30768
S6,U2,22230.30789
S1,U3,22238.54558
P4,T3,22274.64141
S5,U3,22289.17108
N1,S6,22291.32441
N4,S6,22293.52782
S3,U5,22310.26136
S4,U5,22321.93712
S6,T4,22323.24482
MG1,S2,22351.33721
PBR1,S3,22363.97184
S5,U4,22368.23973
PBR1,S4,22379.74444
S2,T8,22389.10298
MG1,S1,22399.62798
S5,T3,22410.82488
S1,T8,22431.67267
P3,T2,22433.77322
S5,U5,22474.96105
PBR2,S3,22500.67418
PBR2,S4,22516.44989
G3,S2,22518.00003
G3,S1,22559.90785
A5,V6,22591.80729
G6,S2,22594.30711
PBR1,S5,22607.80512
G6,S1,22636.26491
P4,T1,22732.89068
S6,U3,22736.52004
PBR2,S5,22744.57017
S6,U4,22794.1879
S2,T9,22851.83778
S6,U5,22880.52823
S1,T9,22894.55279
S3,T2,22936.13073
P4,T2,22949.30127
S4,T2,22953.35249
T6,Y1,22968.99616
T6,Y2,22970.23591
S3,T1,23092.47646
S2,T10,23095.23371
S4,T1,23109.72646
S1,T10,23140.34619
S6,T3,23142.80097
PBR1,S6,23219.79209
S5,T2,23222.37801
G4,S2,23295.57092
M5,S2,23309.43053
M5,S1,23316.44735
MG5,S2,23320.86874
M6,S2,23330.47944
M6,S1,23337.40083
G4,S1,23338.04387
PBR2,S6,23356.69429
MG5,S1,23370.70218
S5,T1,23378.40537
MG7,S2,23391.06368
MG2,S2,23399.62075
MG6,S2,23437.86369
MG7,S1,23441.00424
MG2,S1,23447.73662
MG6,S1,23486.14467
T5,Y1,23627.16353
T5,Y2,23628.4674
M5,T6,23850.69614
M6,T6,23894.23085
S6,T2,23954.75316
MG4,S2,24008.61373
MG3,S2,24013.97017
G5,S2,24038.3917
MG4,S1,24058.02464
MG3,S1,24062.25247
G5,S1,24081.32658
S6,T1,24109.31724
H1,S3,24341.55138
H1,S4,24355.15702
M5,T5,24501.93457
H1,S5,24542.20058
M6,T5,24545.41761
T4,Y1,24696.99073
T4,Y2,24698.41015
H2,S3,24713.92959
AR3,S3,24718.35823
H2,S4,24727.80902
AR3,S4,24735.42083
AR2,S3,24877.6652
AR2,S4,24894.72863
H2,S5,24919.81543
S2,T11,24929.72456
B5,S3,24958.61141
T3,Y1,24970.57884
T3,Y2,24972.44012
B5,S4,24973.41935
S1,T11,24977.10744
AR3,S5,24992.50457
H1,S6,25040.16766
AR1,S3,25048.70366
AR1,S4,25065.77879
T1,Y1,25110.22765
T1,Y2,25112.65698
H3,S3,25114.38935
H3,S4,25128.55378
S3,Y2,25128.55768
S4,Y2,25137.55843
S3,Y1,25138.59065
S4,Y1,25147.59732
AR2,S5,25151.83538
B5,S5,25182.6531
H1,S2,25216.94552
H1,S1,25244.18482
S5,Y2,25245.00381
S5,Y1,25255.14092
B4,S3,25282.3222
B4,S4,25297.37364
AR1,S5,25323.22134
H3,S5,25325.77439
H2,S6,25431.33243
T2,Y1,25459.23293
T2,Y2,25461.46377
B4,S5,25511.23591
S6,Y2,25524.68654
S6,Y1,25535.08698
M5,T4,25559.49613
M6,T4,25602.88611
B3,S3,25637.14083
B3,S4,25652.41275
AR3,S6,25686.81511
B5,S6,25741.70888
M5,T3,25791.19363
AR6,S3,25795.41859
AR5,S3,25796.96172
AR6,S4,25811.4627
AR5,S4,25813.00306
M6,T3,25834.27543
H2,S2,25838.62727
AR2,S6,25846.20413
H3,S6,25851.55943
H2,S1,25866.65751
B3,S5,25870.51936
M5,T1,25875.81897
M6,T1,25918.44683
B2,S3,25994.82813
B2,S4,26010.30771
AR1,S6,26018.57191
PBR1,S2,26029.79255
AR4,S3,26030.76836
AR6,S5,26045.00638
AR5,S5,26046.48925
AR4,S4,26046.75801
PBR1,S1,26067.9045
B4,S6,26083.06257
PBR2,S2,26156.53304
PBR2,S1,26194.55913
B2,S5,26232.46661
M5,T2,26243.65668
AR4,S5,26279.17312
M6,T2,26286.44136
B1,S3,26369.59117
B1,S4,26385.20164
B2A,S3,26425.0854
B2A,S4,26440.50952
B3,S6,26454.07976
H3,S2,26508.60316
H3,S1,26537.49215
B1,S5,26609.94387
B2A,S5,26661.57114
AR6,S6,26671.75751
AR5,S6,26673.07824
M5,S3,26713.79049
M5,S4,26722.92002
M6,S3,26749.77091
M6,S4,26758.88615
B2,S6,26827.26224
M5,S5,26832.44129
M6,S5,26868.16693
AR4,S6,26902.71256
A1,S3,26959.73423
A1,S4,26975.77724
B5,S2,27110.6985
M5,S6,27117.06724
B5,S1,27142.50191
M6,S6,27152.11992
A1,S5,27209.28231
B1,S6,27211.8975
A2,S3,27225.57707
A2,S4,27241.8257
B2A,S6,27253.225
A2,S5,27479.64707
A3,S3,27485.98057
A3,S4,27502.3811
B4,S2,27702.46084
B4,S1,27735.12297
A3,S5,27743.47488
A4,S3,27757.83827
A4,S4,27774.37614
A1,S6,27835.76368
A5,S3,27921.45724
A5,S4,27938.12177
A4,S5,28018.50797
S2,T6,28051.43551
S1,T6,28101.77657
A2,S6,28118.29773
A5,S5,28185.14153
B3,S2,28306.72785
B3,S1,28340.16882
A3,S6,28391.39098
S2,T5,28564.39917
S1,T5,28615.14705
A4,S6,28675.06567
A5,S6,28849.96648
B2,S2,28910.03572
B2,S1,28944.24147
B2A,S2,29228.90501
B2A,S1,29262.56316
S2,T4,29434.30288
B1,S2,29434.61729
B1,S1,29469.23921
S1,T4,29485.63878
AR5,S2,29546.57032
AR6,S2,29549.50398
AR5,S1,29583.78569
AR6,S1,29586.7353
AR4,S2,29681.17419
AR4,S1,29717.97446
S2,T3,30182.91416
S1,T3,30233.95169
A1,S2,30622.13711
AR3,S2,30641.81567
A1,S1,30658.70678
AR3,S1,30686.39074
AR2,S2,30793.18129
AR2,S1,30837.69725
AR1,S2,30990.69582
S2,T1,30995.07545
S2,T2,30996.26598
AR1,S1,31035.25596
S1,T1,31045.57262
S1,T2,31047.1945
A2,S2,31206.06361
A2,S1,31243.6739
A3,S2,31715.57278
A3,S1,31753.97888
A4,S2,32227.8991
A4,S1,32267.06477
A5,S2,32637.77694
A5,S1,32677.74307
